set,middle,pangrams,word_count,total_points
rcptane,p,"['carpenter', 'repentance']",96,498
rcptane,t,"['carpenter', 'repentance']",146,799
rcptane,a,"['carpenter', 'repentance']",174,914
rcptane,n,"['carpenter', 'repentance']",106,599
rcptane,e,"['carpenter', 'repentance']",187,982
rufslne,r,['ruefulness'],96,472
rufslne,u,['ruefulness'],102,499
rufslne,f,['ruefulness'],78,410
rufslne,s,['ruefulness'],128,654
rufslne,l,['ruefulness'],84,432
rufslne,n,['ruefulness'],58,337
rufslne,e,['ruefulness'],141,717
rukftan,r,['frankfurt'],23,94
rukftan,u,['frankfurt'],19,66
rukftan,k,['frankfurt'],13,63
rukftan,f,['frankfurt'],11,42
rukftan,t,['frankfurt'],24,90
rukftan,a,['frankfurt'],26,105
rukftan,n,['frankfurt'],19,81
woislnd,w,['windowsill'],39,169
woislnd,o,['windowsill'],71,251
woislnd,i,['windowsill'],48,189
woislnd,s,['windowsill'],64,225
woislnd,l,['windowsill'],46,159
woislnd,n,['windowsill'],40,159
woislnd,d,['windowsill'],40,160
mrigtae,m,"['emigrate', 'immigrate', 'migrate', 'ragtime']",82,386
mrigtae,r,"['emigrate', 'immigrate', 'migrate', 'ragtime']",121,640
mrigtae,i,"['emigrate', 'immigrate', 'migrate', 'ragtime']",83,441
mrigtae,g,"['emigrate', 'immigrate', 'migrate', 'ragtime']",62,349
mrigtae,t,"['emigrate', 'immigrate', 'migrate', 'ragtime']",104,541
mrigtae,a,"['emigrate', 'immigrate', 'migrate', 'ragtime']",102,508
mrigtae,e,"['emigrate', 'immigrate', 'migrate', 'ragtime']",129,640
ronushe,r,['unhorse'],111,573
ronushe,o,['unhorse'],96,475
ronushe,n,['unhorse'],90,473
ronushe,u,['unhorse'],78,387
ronushe,s,['unhorse'],139,659
ronushe,h,['unhorse'],58,274
ronushe,e,['unhorse'],129,640
coigpln,c,['policing'],38,213
coigpln,o,['policing'],74,370
coigpln,i,['policing'],76,457
coigpln,g,['policing'],60,369
coigpln,p,['policing'],39,216
coigpln,l,['policing'],59,304
coigpln,n,['policing'],72,426
ovslbed,o,"['bloodvessel', 'bloodvessels']",98,434
ovslbed,v,"['bloodvessel', 'bloodvessels']",37,235
ovslbed,s,"['bloodvessel', 'bloodvessels']",100,450
ovslbed,l,"['bloodvessel', 'bloodvessels']",102,491
ovslbed,b,"['bloodvessel', 'bloodvessels']",62,297
ovslbed,e,"['bloodvessel', 'bloodvessels']",120,584
ovslbed,d,"['bloodvessel', 'bloodvessels']",77,381
istbane,i,"['abstinent', 'bassinet', 'sebastian']",124,716
istbane,s,"['abstinent', 'bassinet', 'sebastian']",212,1110
istbane,t,"['abstinent', 'bassinet', 'sebastian']",196,1034
istbane,b,"['abstinent', 'bassinet', 'sebastian']",91,395
istbane,a,"['abstinent', 'bassinet', 'sebastian']",179,954
istbane,n,"['abstinent', 'bassinet', 'sebastian']",162,917
istbane,e,"['abstinent', 'bassinet', 'sebastian']",195,1016
oxiplte,o,['exploit'],34,114
oxiplte,x,['exploit'],16,72
oxiplte,i,['exploit'],35,148
oxiplte,p,['exploit'],41,145
oxiplte,l,['exploit'],46,161
oxiplte,t,['exploit'],42,152
oxiplte,e,['exploit'],44,170
zuplned,z,['unpuzzled'],6,51
zuplned,u,['unpuzzled'],44,243
zuplned,p,['unpuzzled'],35,185
zuplned,l,['unpuzzled'],38,205
zuplned,n,['unpuzzled'],37,221
zuplned,e,['unpuzzled'],66,349
zuplned,d,['unpuzzled'],60,329
rugsted,r,"['gestured', 'trudges']",178,1038
rugsted,u,"['gestured', 'trudges']",137,719
rugsted,g,"['gestured', 'trudges']",85,510
rugsted,s,"['gestured', 'trudges']",183,994
rugsted,t,"['gestured', 'trudges']",136,792
rugsted,e,"['gestured', 'trudges']",218,1223
rugsted,d,"['gestured', 'trudges']",123,724
ruygtla,r,['gutturally'],27,130
ruygtla,u,['gutturally'],24,101
ruygtla,y,['gutturally'],24,116
ruygtla,g,['gutturally'],17,64
ruygtla,t,['gutturally'],21,91
ruygtla,l,['gutturally'],28,120
ruygtla,a,['gutturally'],36,152
ciplsta,c,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",73,467
ciplsta,i,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",120,621
ciplsta,p,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",79,365
ciplsta,l,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",114,577
ciplsta,s,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",134,641
ciplsta,t,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",100,522
ciplsta,a,"['capitalist', 'capitalistic', 'capitalists', 'capitals', 'plastic', 'plastics']",130,657
iysplte,i,"['pitilessly', 'pyelitis']",121,584
iysplte,y,"['pitilessly', 'pyelitis']",47,274
iysplte,s,"['pitilessly', 'pyelitis']",177,875
iysplte,p,"['pitilessly', 'pyelitis']",108,538
iysplte,l,"['pitilessly', 'pyelitis']",136,703
iysplte,t,"['pitilessly', 'pyelitis']",133,669
iysplte,e,"['pitilessly', 'pyelitis']",159,793
riplbae,r,"['irreparable', 'repairable']",107,520
riplbae,i,"['irreparable', 'repairable']",68,314
riplbae,p,"['irreparable', 'repairable']",71,335
riplbae,l,"['irreparable', 'repairable']",98,454
riplbae,b,"['irreparable', 'repairable']",76,373
riplbae,a,"['irreparable', 'repairable']",110,501
riplbae,e,"['irreparable', 'repairable']",128,596
cigvand,c,['advancing'],22,123
cigvand,i,['advancing'],53,282
cigvand,g,['advancing'],34,210
cigvand,v,['advancing'],18,94
cigvand,a,['advancing'],45,227
cigvand,n,['advancing'],48,273
cigvand,d,['advancing'],31,179
mokilne,m,['moonlike'],33,96
mokilne,o,['moonlike'],34,96
mokilne,k,['moonlike'],26,72
mokilne,i,['moonlike'],42,123
mokilne,l,['moonlike'],45,131
mokilne,n,['moonlike'],50,156
mokilne,e,['moonlike'],41,119
rupsned,r,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",181,1161
rupsned,u,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",170,1015
rupsned,p,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",143,903
rupsned,s,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",209,1251
rupsned,n,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",133,857
rupsned,e,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",264,1561
rupsned,d,"['spurned', 'suspender', 'suspenders', 'undepressed', 'unpressured', 'unpursued', 'unsuppressed', 'unsuspressed']",171,1072
rcnihed,r,['enriched'],74,369
rcnihed,c,['enriched'],48,250
rcnihed,n,['enriched'],56,284
rcnihed,i,['enriched'],78,350
rcnihed,h,['enriched'],40,193
rcnihed,e,['enriched'],107,509
rcnihed,d,['enriched'],81,408
mrosned,m,['moderns'],93,434
mrosned,r,['moderns'],134,706
mrosned,o,['moderns'],159,696
mrosned,s,['moderns'],155,760
mrosned,n,['moderns'],116,587
mrosned,e,['moderns'],205,998
mrosned,d,['moderns'],150,745
mrciyth,m,['rhythmic'],11,53
mrciyth,r,['rhythmic'],10,58
mrciyth,c,['rhythmic'],13,60
mrciyth,i,['rhythmic'],18,74
mrciyth,y,['rhythmic'],9,52
mrciyth,t,['rhythmic'],15,66
mrciyth,h,['rhythmic'],13,58
rciyfle,r,['fiercely'],51,235
rciyfle,c,['fiercely'],26,135
rciyfle,i,['fiercely'],48,214
rciyfle,y,['fiercely'],26,134
rciyfle,f,['fiercely'],40,174
rciyfle,l,['fiercely'],54,242
rciyfle,e,['fiercely'],63,251
rcopsed,r,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",223,1400
rcopsed,c,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",117,764
rcopsed,o,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",219,1264
rcopsed,p,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",178,1081
rcopsed,s,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",209,1276
rcopsed,e,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",277,1653
rcopsed,d,"['predecessor', 'predecessors', 'proceeds', 'processed', 'reprocessed']",169,999
rvslaed,r,['slavered'],197,1146
rvslaed,v,['slavered'],118,667
rvslaed,s,['slavered'],213,1209
rvslaed,l,['slavered'],156,826
rvslaed,a,['slavered'],201,1056
rvslaed,e,['slavered'],291,1556
rvslaed,d,['slavered'],143,829
gvstane,g,['vantages'],72,351
gvstane,v,['vantages'],49,240
gvstane,s,['vantages'],147,694
gvstane,t,['vantages'],125,604
gvstane,a,['vantages'],143,664
gvstane,n,['vantages'],114,570
gvstane,e,['vantages'],162,774
zrusple,z,['puzzlers'],7,38
zrusple,r,['puzzlers'],102,551
zrusple,u,['puzzlers'],90,440
zrusple,s,['puzzlers'],120,610
zrusple,p,['puzzlers'],99,540
zrusple,l,['puzzlers'],69,344
zrusple,e,['puzzlers'],125,627
moutned,m,"['denouement', 'mounted', 'undemoted', 'unmounted']",64,343
moutned,o,"['denouement', 'mounted', 'undemoted', 'unmounted']",82,388
moutned,u,"['denouement', 'mounted', 'undemoted', 'unmounted']",47,281
moutned,t,"['denouement', 'mounted', 'undemoted', 'unmounted']",79,407
moutned,n,"['denouement', 'mounted', 'undemoted', 'unmounted']",87,462
moutned,e,"['denouement', 'mounted', 'undemoted', 'unmounted']",115,575
moutned,d,"['denouement', 'mounted', 'undemoted', 'unmounted']",92,491
rcivped,r,['perceived'],92,506
rcivped,c,['perceived'],48,275
rcivped,i,['perceived'],89,464
rcivped,v,['perceived'],46,276
rcivped,p,['perceived'],53,279
rcivped,e,['perceived'],125,633
rcivped,d,['perceived'],84,453
ckigsan,c,['sacking'],37,174
ckigsan,k,['sacking'],42,180
ckigsan,i,['sacking'],83,419
ckigsan,g,['sacking'],61,333
ckigsan,s,['sacking'],79,364
ckigsan,a,['sacking'],71,345
ckigsan,n,['sacking'],89,441
cuiflne,c,['influence'],22,107
cuiflne,u,['influence'],20,82
cuiflne,i,['influence'],33,129
cuiflne,f,['influence'],27,97
cuiflne,l,['influence'],44,162
cuiflne,n,['influence'],28,130
cuiflne,e,['influence'],43,159
ckislth,c,['ticklish'],34,161
ckislth,k,['ticklish'],38,158
ckislth,i,['ticklish'],82,303
ckislth,s,['ticklish'],58,240
ckislth,l,['ticklish'],45,190
ckislth,t,['ticklish'],47,179
ckislth,h,['ticklish'],31,130
rcoivtl,r,['vitriolic'],18,86
rcoivtl,c,['vitriolic'],17,81
rcoivtl,o,['vitriolic'],30,92
rcoivtl,i,['vitriolic'],21,90
rcoivtl,v,['vitriolic'],10,52
rcoivtl,t,['vitriolic'],28,93
rcoivtl,l,['vitriolic'],25,83
ruygbnd,r,['burgundy'],15,46
ruygbnd,u,['burgundy'],22,74
ruygbnd,y,['burgundy'],11,58
ruygbnd,g,['burgundy'],12,48
ruygbnd,b,['burgundy'],14,54
ruygbnd,n,['burgundy'],9,40
ruygbnd,d,['burgundy'],7,29
couglae,c,"['cagoule', 'colleague']",22,83
couglae,o,"['cagoule', 'colleague']",22,93
couglae,u,"['cagoule', 'colleague']",14,61
couglae,g,"['cagoule', 'colleague']",32,127
couglae,l,"['cagoule', 'colleague']",43,143
couglae,a,"['cagoule', 'colleague']",32,120
couglae,e,"['cagoule', 'colleague']",31,130
mrcoisa,m,"['commissar', 'commissars']",89,436
mrcoisa,r,"['commissar', 'commissars']",75,374
mrcoisa,c,"['commissar', 'commissars']",66,377
mrcoisa,o,"['commissar', 'commissars']",66,362
mrcoisa,i,"['commissar', 'commissars']",63,335
mrcoisa,s,"['commissar', 'commissars']",95,476
mrcoisa,a,"['commissar', 'commissars']",97,442
rcoilbe,r,['coercible'],59,263
rcoilbe,c,['coercible'],37,182
rcoilbe,o,['coercible'],54,236
rcoilbe,i,['coercible'],46,213
rcoilbe,l,['coercible'],61,271
rcoilbe,b,['coercible'],45,182
rcoilbe,e,['coercible'],73,320
rpltane,r,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",144,810
rpltane,p,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",118,622
rpltane,l,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",113,611
rpltane,t,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",160,892
rpltane,a,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",189,981
rpltane,n,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",108,601
rpltane,e,"['parental', 'paternal', 'planter', 'prenatal', 'replant']",211,1080
nkigsah,n,['shaking'],95,496
nkigsah,k,['shaking'],35,156
nkigsah,i,['shaking'],91,478
nkigsah,g,['shaking'],80,420
nkigsah,s,['shaking'],93,438
nkigsah,a,['shaking'],75,372
nkigsah,h,['shaking'],49,237
oygsane,o,['nosegay'],47,161
oygsane,y,['nosegay'],29,107
oygsane,g,['nosegay'],51,181
oygsane,s,['nosegay'],78,288
oygsane,a,['nosegay'],63,236
oygsane,n,['nosegay'],61,233
oygsane,e,['nosegay'],62,246
nyvlahe,n,['heavenly'],35,140
nyvlahe,y,['heavenly'],21,86
nyvlahe,v,['heavenly'],34,141
nyvlahe,l,['heavenly'],47,175
nyvlahe,a,['heavenly'],52,182
nyvlahe,h,['heavenly'],23,105
nyvlahe,e,['heavenly'],50,176
coistan,c,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",148,1013
coistan,o,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",145,988
coistan,i,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",160,1135
coistan,s,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",168,1108
coistan,t,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",190,1255
coistan,a,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",181,1239
coistan,n,"['actions', 'association', 'associations', 'canonist', 'citations', 'connotations', 'contains', 'incantations', 'inconstant', 'sanction', 'sanctions']",178,1215
ovplsne,o,"['envelopes', 'envelops']",108,465
ovplsne,v,"['envelopes', 'envelops']",36,217
ovplsne,p,"['envelopes', 'envelops']",77,357
ovplsne,l,"['envelopes', 'envelops']",103,508
ovplsne,s,"['envelopes', 'envelops']",124,618
ovplsne,n,"['envelopes', 'envelops']",67,353
ovplsne,e,"['envelopes', 'envelops']",131,635
riyvtsa,r,['varsity'],58,264
riyvtsa,i,['varsity'],47,218
riyvtsa,y,['varsity'],31,149
riyvtsa,v,['varsity'],16,74
riyvtsa,t,['varsity'],58,277
riyvtsa,s,['varsity'],67,299
riyvtsa,a,['varsity'],72,318
migtlhe,m,['limelight'],28,84
migtlhe,i,['limelight'],47,181
migtlhe,g,['limelight'],19,105
migtlhe,t,['limelight'],48,192
migtlhe,l,['limelight'],41,151
migtlhe,h,['limelight'],28,132
migtlhe,e,['limelight'],45,170
cokbane,c,['backbone'],32,123
cokbane,o,['backbone'],38,133
cokbane,k,['backbone'],27,82
cokbane,b,['backbone'],32,105
cokbane,a,['backbone'],36,132
cokbane,n,['backbone'],45,153
cokbane,e,['backbone'],31,78
ouitane,o,['attenuation'],44,230
ouitane,u,['attenuation'],26,119
ouitane,i,['attenuation'],49,292
ouitane,t,['attenuation'],85,417
ouitane,a,['attenuation'],58,316
ouitane,n,['attenuation'],85,428
ouitane,e,['attenuation'],55,284
roygane,r,['orangery'],83,376
roygane,o,['orangery'],50,190
roygane,y,['orangery'],34,138
roygane,g,['orangery'],72,331
roygane,a,['orangery'],76,339
roygane,n,['orangery'],72,341
roygane,e,['orangery'],69,323
zigslae,z,['legalizes'],24,133
zigslae,i,['legalizes'],59,298
zigslae,g,['legalizes'],65,297
zigslae,s,['legalizes'],114,500
zigslae,l,['legalizes'],102,459
zigslae,a,['legalizes'],96,431
zigslae,e,['legalizes'],107,505
uivsled,u,"['delusive', 'disillusive']",40,199
uivsled,i,"['delusive', 'disillusive']",85,418
uivsled,v,"['delusive', 'disillusive']",51,288
uivsled,s,"['delusive', 'disillusive']",99,478
uivsled,l,"['delusive', 'disillusive']",96,467
uivsled,e,"['delusive', 'disillusive']",126,609
uivsled,d,"['delusive', 'disillusive']",84,416
jousted,j,['jousted'],19,78
jousted,o,['jousted'],54,213
jousted,u,['jousted'],48,179
jousted,s,['jousted'],84,323
jousted,t,['jousted'],73,297
jousted,e,['jousted'],76,321
jousted,d,['jousted'],63,263
mriystn,m,['ministry'],17,64
mriystn,r,['ministry'],11,48
mriystn,i,['ministry'],39,132
mriystn,y,['ministry'],11,64
mriystn,s,['ministry'],29,109
mriystn,t,['ministry'],27,108
mriystn,n,['ministry'],21,90
rcgsaed,r,['cadgers'],215,1238
rcgsaed,c,['cadgers'],110,626
rcgsaed,g,['cadgers'],107,588
rcgsaed,s,['cadgers'],191,1107
rcgsaed,a,['cadgers'],224,1221
rcgsaed,e,['cadgers'],268,1517
rcgsaed,d,['cadgers'],177,1062
rcslaed,r,"['cradles', 'declares', 'rescaled']",216,1276
rcslaed,c,"['cradles', 'declares', 'rescaled']",144,854
rcslaed,s,"['cradles', 'declares', 'rescaled']",233,1361
rcslaed,l,"['cradles', 'declares', 'rescaled']",147,795
rcslaed,a,"['cradles', 'declares', 'rescaled']",260,1450
rcslaed,e,"['cradles', 'declares', 'rescaled']",301,1677
rcslaed,d,"['cradles', 'declares', 'rescaled']",184,1091
roytlah,r,['harlotry'],48,211
roytlah,o,['harlotry'],68,286
roytlah,y,['harlotry'],43,218
roytlah,t,['harlotry'],60,245
roytlah,l,['harlotry'],50,220
roytlah,a,['harlotry'],66,301
roytlah,h,['harlotry'],34,145
riglbne,r,['rebelling'],74,396
riglbne,i,['rebelling'],112,620
riglbne,g,['rebelling'],84,507
riglbne,l,['rebelling'],61,324
riglbne,b,['rebelling'],61,329
riglbne,n,['rebelling'],83,483
riglbne,e,['rebelling'],109,560
oysltne,o,['tonelessly'],107,442
oysltne,y,['tonelessly'],42,209
oysltne,s,['tonelessly'],148,706
oysltne,l,['tonelessly'],102,484
oysltne,t,['tonelessly'],107,489
oysltne,n,['tonelessly'],101,488
oysltne,e,['tonelessly'],138,652
xisptae,x,"['expatiates', 'expiates']",32,164
xisptae,i,"['expatiates', 'expiates']",71,333
xisptae,s,"['expatiates', 'expiates']",137,605
xisptae,p,"['expatiates', 'expiates']",89,377
xisptae,t,"['expatiates', 'expiates']",112,526
xisptae,a,"['expatiates', 'expiates']",87,394
xisptae,e,"['expatiates', 'expiates']",130,611
roifgvn,r,['forgiving'],32,180
roifgvn,o,['forgiving'],32,154
roifgvn,i,['forgiving'],39,228
roifgvn,f,['forgiving'],17,98
roifgvn,g,['forgiving'],40,225
roifgvn,v,['forgiving'],7,50
roifgvn,n,['forgiving'],38,215
nisltah,n,"['anthills', 'inhalants']",96,530
nisltah,i,"['anthills', 'inhalants']",130,629
nisltah,s,"['anthills', 'inhalants']",127,619
nisltah,l,"['anthills', 'inhalants']",101,465
nisltah,t,"['anthills', 'inhalants']",124,601
nisltah,a,"['anthills', 'inhalants']",128,626
nisltah,h,"['anthills', 'inhalants']",51,214
wroifth,w,['forthwith'],12,51
wroifth,r,['forthwith'],23,88
wroifth,o,['forthwith'],26,92
wroifth,i,['forthwith'],16,48
wroifth,f,['forthwith'],16,62
wroifth,t,['forthwith'],29,103
wroifth,h,['forthwith'],23,102
royplne,r,"['polypropylene', 'propylene']",55,255
royplne,o,"['polypropylene', 'propylene']",74,293
royplne,y,"['polypropylene', 'propylene']",40,175
royplne,p,"['polypropylene', 'propylene']",65,273
royplne,l,"['polypropylene', 'propylene']",60,244
royplne,n,"['polypropylene', 'propylene']",38,175
royplne,e,"['polypropylene', 'propylene']",74,313
mrcokis,m,['sickroom'],35,177
mrcokis,r,['sickroom'],42,206
mrcokis,c,['sickroom'],43,223
mrcokis,o,['sickroom'],49,251
mrcokis,k,['sickroom'],39,147
mrcokis,i,['sickroom'],43,200
mrcokis,s,['sickroom'],53,259
onuxfhd,o,['foxhound'],13,41
onuxfhd,n,['foxhound'],9,37
onuxfhd,u,['foxhound'],9,37
onuxfhd,x,['foxhound'],1,15
onuxfhd,f,['foxhound'],10,34
onuxfhd,h,['foxhound'],5,23
onuxfhd,d,['foxhound'],12,40
onkbahd,o,['handbook'],27,90
onkbahd,n,['handbook'],30,105
onkbahd,k,['handbook'],13,43
onkbahd,b,['handbook'],19,77
onkbahd,a,['handbook'],24,98
onkbahd,h,['handbook'],14,51
onkbahd,d,['handbook'],13,52
rigslan,r,"['railings', 'snarling']",74,382
rigslan,i,"['railings', 'snarling']",149,799
rigslan,g,"['railings', 'snarling']",127,714
rigslan,s,"['railings', 'snarling']",115,570
rigslan,l,"['railings', 'snarling']",88,436
rigslan,a,"['railings', 'snarling']",141,705
rigslan,n,"['railings', 'snarling']",129,764
mcopsae,m,['compasses'],70,272
mcopsae,c,['compasses'],65,294
mcopsae,o,['compasses'],68,276
mcopsae,p,['compasses'],84,332
mcopsae,s,['compasses'],122,525
mcopsae,a,['compasses'],90,377
mcopsae,e,['compasses'],102,433
rckiped,r,['pricked'],80,397
rckiped,c,['pricked'],53,267
rckiped,k,['pricked'],37,150
rckiped,i,['pricked'],73,322
rckiped,p,['pricked'],61,280
rckiped,e,['pricked'],112,503
rckiped,d,['pricked'],74,365
riptane,r,"['appertain', 'interpretate', 'painter', 'pentair', 'pertain', 'repaint', 'terrapin']",181,1044
